Q14766	Q9UPN9	0.25
Q14766	Q9NS15	1.0
Q14766	Q9UN42	0.25
Q14766	Q15329	0.25
Q14766	Q16254	0.25
Q14766	Q9Y624	0.3333333333333333
Q14766	Q8TEW0	0.3333333333333333
Q14766	Q15843	1.0
Q14766	Q14767	1.0
Q14766	Q96PU5	0.4
Q14766	Q15796	0.3333333333333333
Q14766	Q9Y3F4	0.6666666666666666
Q14766	Q9GZV5	0.2
Q14766	Q93008	0.25
Q14766	Q9NYA4	0.6666666666666666
Q14766	Q6ZNA4	0.2
Q14766	Q9UNE7	0.6666666666666666
P09958	Q15583	0.6
P09958	Q9Y5K5	0.4
P09958	Q9HCE7	0.3333333333333333
P09958	P84022	0.6666666666666666
P09958	Q9Y618	0.4
P09958	Q03167	0.5
P09958	Q9HAU4	0.5
P09958	P62942	0.4
P09958	Q8N2S1	0.5
P09958	Q9NPB6	0.2
P09958	Q969W9	0.4
P09958	Q6ZSZ5	0.2
P09958	Q9Y4E8	0.4
P09958	P27361	0.6
P09958	P62140	0.4
P09958	Q14766	0.5
P09958	Q13573	0.4
P09958	P51668	0.4
P09958	P61812	0.5
P09958	P22681	0.5
P09958	P36873	0.4
P09958	P62136	0.4
P09958	P0CG48	0.5714285714285714
P09958	Q9P2M7	0.2
P09958	P61586	0.2
P09958	Q9GZN2	0.6
P09958	P24863	0.75
P09958	P67809	0.75
P09958	P36897	0.3333333333333333
P09958	Q9UPN9	0.4
P09958	P28482	0.6
P09958	P18084	0.5
P09958	P49336	0.75
P09958	Q9NS15	0.5
P09958	Q9UN42	0.4
P09958	P12757	0.4
P09958	Q15329	0.75
P09958	P18564	0.5
P09958	Q16254	0.75
P09958	Q13145	0.4
P09958	P61077	0.4
P09958	Q9Y624	0.2
P09958	P62987	0.5714285714285714
P09958	P12755	0.4
P09958	Q8TEW0	0.2
P09958	Q15843	0.5
P09958	Q14767	0.5
P09958	Q96PU5	0.5
P09958	P26012	0.5
P09958	P62979	0.5714285714285714
P09958	Q15796	0.6666666666666666
P09958	Q9Y3F4	0.4
P09958	P53708	0.5
P09958	P0CG47	0.5714285714285714
P09958	P61081	0.5
P09958	Q05513	0.2
P09958	Q9GZV5	0.6
P09958	P42772	0.75
P09958	Q93008	0.4
P09958	P37173	0.3333333333333333
P09958	P10600	0.5
P09958	Q9NYA4	0.4
P09958	Q14186	0.75
P09958	Q6ZNA4	0.6
P09958	P35813	0.4
P09958	Q14188	0.75
P09958	Q9UNE7	0.4
P09958	Q13547	0.6
P09958	P17275	0.75
P09958	P50750	0.75
P09958	P28749	0.75
P09958	Q13485	0.8
P09958	Q09472	0.75
Q13573	Q15583	0.75
Q13573	Q9Y5K5	0.2
Q13573	Q9HCE7	0.16666666666666666
Q13573	Q9Y618	1.0
Q13573	Q9HAU4	0.6
Q13573	Q8N2S1	0.25
Q13573	Q9NPB6	0.25
Q13573	Q969W9	0.2
Q13573	Q6ZSZ5	0.25
Q13573	Q9Y4E8	0.2
Q13573	Q14766	0.25
Q13573	Q9P2M7	0.25
Q13573	Q9GZN2	0.75
Q13573	Q9UPN9	1.0
Q13573	Q9NS15	0.25
Q13573	Q9UN42	1.0
Q13573	Q15329	0.5
Q13573	Q16254	0.5
Q13573	Q9Y624	0.25
Q13573	Q8TEW0	0.25
Q13573	Q15843	0.25
Q13573	Q14767	0.25
Q13573	Q96PU5	0.6
Q13573	Q15796	0.5
Q13573	Q9Y3F4	0.2
Q13573	Q9GZV5	0.75
Q13573	Q93008	1.0
Q13573	Q9NYA4	0.2
Q13573	Q14186	0.5
Q13573	Q6ZNA4	0.75
Q13573	Q14188	0.5
Q13573	Q9UNE7	0.2
P51668	Q15583	0.75
P51668	Q9Y5K5	0.2
P51668	Q9HCE7	0.16666666666666666
P51668	P84022	0.5
P51668	Q9Y618	1.0
P51668	Q03167	0.25
P51668	Q9HAU4	0.6
P51668	P62942	0.2
P51668	Q8N2S1	0.25
P51668	Q9NPB6	0.25
P51668	Q969W9	0.2
P51668	Q6ZSZ5	0.25
P51668	Q9Y4E8	0.2
P51668	P62140	0.2
P51668	Q14766	0.25
P51668	Q13573	1.0
P51668	P61812	0.25
P51668	P62136	0.2
P51668	Q9P2M7	0.25
P51668	P61586	0.25
P51668	Q9GZN2	0.75
P51668	P67809	0.5
P51668	Q9UPN9	1.0
P51668	Q9NS15	0.25
P51668	Q9UN42	1.0
P51668	Q15329	0.5
P51668	Q16254	0.5
P51668	Q13145	0.2
P51668	P61077	1.0
P51668	Q9Y624	0.25
P51668	P62987	0.42857142857142855
P51668	Q8TEW0	0.25
P51668	Q15843	0.25
P51668	Q14767	0.25
P51668	Q96PU5	0.6
P51668	P62979	0.42857142857142855
P51668	Q15796	0.5
P51668	Q9Y3F4	0.2
P51668	P53708	0.25
P51668	P61081	0.25
P51668	Q05513	0.25
P51668	Q9GZV5	0.75
P51668	Q93008	1.0
P51668	Q9NYA4	0.2
P51668	Q14186	0.5
P51668	Q6ZNA4	0.75
P51668	Q14188	0.5
